sql_mestre,x,y,epsg,status
0080660050,332592.0846,7396071.59946,31983,ok
0080660051,332595.72198000003,7396066.419499999,31983,ok
0080660055,332618.3293,7396057.197939999,31983,ok
0080660060,332632.3320777777,7396099.762288888,31983,ok
0080670010,332692.82583636366,7396193.2080545435,31983,ok
0080670011,332693.89711666666,7396202.452649999,31983,ok
0080670012,332692.6080125,7396211.684012501,31983,ok
0080670013,332696.74151666666,7396221.104333333,31983,ok
0080670014,332683.4348333333,7396210.07145,31983,ok
0080670016,332671.76704999997,7396190.483883333,31983,ok
0080670065,332715.16252,7396134.5147,31983,ok
0080670066,332717.07378333336,7396143.173,31983,ok
0080670067,332721.80998,7396144.905739998,31983,ok
0080670069,332732.62292,7396143.27486,31983,ok
0080670070,332715.80564736837,7396152.477326318,31983,ok
0080670071,332735.35124,7396170.273119999,31983,ok
0080670072,332730.20475,7396173.659733333,31983,ok
0080670073,332728.08262,7396179.824519999,31983,ok
0080670074,332722.82846666663,7396183.289733333,31983,ok
0080670075,332720.58168,7396189.6129399985,31983,ok
0080670076,332716.66388,7396194.725040001,31983,ok
0080670077,332707.32989999995,7396176.010175,31983,ok
0080680022,332764.6957666667,7396173.8643333325,31983,ok
0080680023,332770.3362363637,7396187.715345456,31983,ok
0080700037,332301.482,7395732.5864625,31983,ok
0080700038,332293.51511111116,7395746.712811111,31983,ok
0080700039,332282.05188888893,7395761.1846888885,31983,ok
0080730000,332582.23944000003,7395929.402050001,31983,ok
0080730001,332546.97227142856,7395893.822985715,31983,ok
0080730005,332599.37082,7395944.14454,31983,ok
0080730006,332604.6250571428,7395950.795185714,31983,ok
0080730007,332614.05156666663,7395957.749033333,31983,ok
0080730008,332631.24945,7395951.492666668,31983,ok
0080730009,332621.58332857146,7395962.046942858,31983,ok
0080730010,332618.616975,7395965.394599999,31983,ok
0080730011,332614.2377333333,7395970.281583334,31983,ok
0080730012,332598.8214,7395966.904012501,31983,ok
0080730015,332596.89975,7395987.5655125,31983,ok
0080730020,332580.4317125,7395997.5433,31983,ok
0080730036,332562.14873571426,7395918.100092857,31983,ok
0080730097,332591.042,7396009.877712499,31983,ok
0080730100,332564.51636,7395986.095620001,31983,ok
0080730101,332568.65796000004,7395989.07216,31983,ok
0080730102,332575.12825714285,7395990.520585714,31983,ok
0080730121,332606.5579285714,7395981.513000001,31983,ok
0080730123,332590.03113749996,7395995.471850001,31983,ok
0080730124,,,31983,sem_lote
0080740002,332630.47621428565,7396011.890785716,31983,ok
0080740003,332650.05603846157,7396008.825884616,31983,ok
0080740015,332698.64253750007,7396014.577675,31983,ok
0080750017,332787.47205555555,7396080.190566667,31983,ok
0080750018,332787.607825,7396087.513325,31983,ok
0080750019,332779.04604999995,7396093.413399999,31983,ok
0080750034,332735.4559142856,7396085.9695,31983,ok
0080760019,332805.95852499997,7396150.252841669,31983,ok
0080760020,332787.2790833334,7396153.739524999,31983,ok
0080760024,332816.55094,7396135.5411,31983,ok
0080760094,332801.29865454545,7396140.451145454,31983,ok
0080780001,332321.80011999997,7395712.584380001,31983,ok
0080780002,332328.7295083334,7395706.862816668,31983,ok
0080780003,332335.65788,7395693.014780002,31983,ok
0080810000,332644.02352999995,7395833.779299999,31983,ok
0080810001,332603.15755454544,7395805.02439091,31983,ok
0080810002,332618.9923500001,7395822.06779,31983,ok
0080810010,332663.075584375,7395856.347818749,31983,ok
0080810012,332666.41824285715,7395873.128378571,31983,ok
0080810013,332659.6595222222,7395880.039811111,31983,ok
0080810014,332659.69450000004,7395887.6163125,31983,ok
0080810015,332660.14744000003,7395898.285699999,31983,ok
0080810016,332654.42358000006,7395906.49584,31983,ok
0080810023,332639.4546666667,7395882.305704761,31983,ok
0080810025,332615.3493333333,7395895.975833334,31983,ok
0080810026,332624.66442941176,7395879.8831058815,31983,ok
0080810027,332607.9957,7395883.541133334,31983,ok
0080810028,332600.3936857143,7395880.572585715,31983,ok
0080810181,332577.8587,7395872.9221250005,31983,ok
0080810244,332604.0732923077,7395845.2185923075,31983,ok
0080810263,332633.56516999996,7395827.1818,31983,ok
0080810264,332655.08736666664,7395846.255466666,31983,ok
0080814249,,,31983,sem_lote
0080820001,332714.95667857147,7395885.133621427,31983,ok
0080820004,332721.75973750005,7395913.23745,31983,ok
0080820005,332727.85193999996,7395914.62575,31983,ok
0080820017,332752.495325,7395954.0434875,31983,ok
0080820018,332752.2266888889,7395959.074611111,31983,ok
0080820020,332729.51298,7395987.9969999995,31983,ok
0080820021,332735.6597818182,7395971.6362727275,31983,ok
0080820022,332725.85183846153,7395958.767638462,31983,ok
0080820023,332710.0226875,7395950.3173,31983,ok
0080820024,332707.4150714286,7395946.969714286,31983,ok
0080820025,332701.59331428574,7395944.552728571,31983,ok
0080820029,332676.2024333333,7395930.403216667,31983,ok
0080820030,332682.3859666667,7395924.107911111,31983,ok
0080820031,332686.69153333333,7395915.089899999,31983,ok
0080820032,332691.9854833333,7395908.7639666675,31983,ok
0080820033,332694.23324000003,7395903.554199999,31983,ok
0080820034,332698.87377999997,7395896.77254,31983,ok
0080820035,332703.03106666665,7395892.662283334,31983,ok
0080820037,332761.8629666667,7395908.618833335,31983,ok
0080820038,332738.6156090909,7395917.646518182,31983,ok
0080820045,332753.4779666666,7395942.516874999,31983,ok
0080820046,332763.57326999994,7395924.064629999,31983,ok
0080820047,332714.37960000004,7395894.388358824,31983,ok
0080820048,332665.17438333336,7395948.295066667,31983,ok
0080820049,332667.68377999996,7395942.319659999,31983,ok
0080820050,332670.94816,7395937.55304,31983,ok
0080820051,332736.50513999996,7395984.979789999,31983,ok
0080820052,332748.49297,7395967.928230001,31983,ok
0080820054,332685.98878235294,7395935.801223529,31983,ok
0080830000,332822.80394615384,7395961.207207693,31983,ok
0080830001,332805.87185000005,7395958.374778571,31983,ok
0080830003,332839.51545,7395975.295308334,31983,ok
0080830004,332862.21036,7395983.010259999,31983,ok
0080830028,332777.73702,7395971.823539999,31983,ok
0080830097,332869.5644,7395996.40006,31983,ok
0080830100,332770.53291428566,7395981.720057144,31983,ok
0080880000,332672.95057999995,7395784.187846667,31983,ok
0080880001,332670.84734999994,7395716.036900001,31983,ok
0080880005,332700.0156166667,7395763.726933334,31983,ok
0080880006,332709.57667,7395767.547240001,31983,ok
0080880008,332736.9687916666,7395776.981225002,31983,ok
0080880009,332729.58950000006,7395786.799386665,31983,ok
0080880013,332695.9754,7395793.675514285,31983,ok
0080880014,332689.0482181818,7395796.14811818,31983,ok
0080880015,332685.28294999996,7395792.5323,31983,ok
0080880016,332674.17275,7395795.9965875,31983,ok
0080880018,332662.21332857147,7395778.6156,31983,ok
0080880215,332645.4977875,7395772.368975,31983,ok
0080880218,332694.04326666665,7395752.117033333,31983,ok
0080880219,332698.90816,7395751.5366400005,31983,ok
0080880226,332626.9985785714,7395768.526100001,31983,ok
0080880230,332663.0101285715,7395734.202742858,31983,ok
0080880231,332680.4765583333,7395753.8906999985,31983,ok
0080880267,332709.2028692308,7395807.471192309,31983,ok
0080890000,332774.9264222223,7395812.7624888895,31983,ok
0080890004,332787.6915571428,7395877.170128571,31983,ok
0080890008,332773.14002222224,7395866.600755556,31983,ok
0080890009,332770.1191666667,7395855.407811112,31983,ok
0080890010,332761.547125,7395854.5944875,31983,ok
0080890011,332753.88052222226,7395847.878244445,31983,ok
0080890012,332743.3681454546,7395845.014890909,31983,ok
0080890014,332767.6108058824,7395841.054476471,31983,ok
0080890015,332765.4158,7395826.09444,31983,ok
0080890016,332768.68506000005,7395821.083320001,31983,ok
0080890017,332777.00185,7395818.701187499,31983,ok
0080890019,332784.06020624994,7395807.905262499,31983,ok
0080890027,332840.0886666667,7395844.46655,31983,ok
0080890028,332832.98709999997,7395847.448342858,31983,ok
0080890029,332829.80189999996,7395854.42274,31983,ok
0080890030,332825.16514,7395861.0478,31983,ok
0080890031,332820.39749999996,7395869.411228572,31983,ok
0080890159,332800.5224642857,7395837.340514287,31983,ok
0080890170,332802.798,7395816.515439999,31983,ok
0080890171,332800.70918571425,7395814.817357143,31983,ok
0080890172,332797.7916142857,7395812.757385714,31983,ok
0080890174,332792.0343857143,7395808.691842857,31983,ok
0080890175,332789.34010000003,7395806.789871427,31983,ok
0080890176,332786.36610000004,7395804.6902,31983,ok
0080890177,332783.56407142855,7395802.712228571,31983,ok
0080890178,332780.86151428573,7395800.8041,31983,ok
0080890179,332778.37574,7395799.28978,31983,ok
0080890277,332801.03773125005,7395880.764562499,31983,ok
0080890278,332784.5275571429,7395874.9669571435,31983,ok
0080890279,332780.70199999993,7395864.306288888,31983,ok
0080900006,,,31983,sem_lote
0080900007,,,31983,sem_lote
0080900008,,,31983,sem_lote
0080900011,,,31983,sem_lote
0080900017,,,31983,sem_lote
0080900027,,,31983,sem_lote
0080900028,,,31983,sem_lote
0080900029,,,31983,sem_lote
0080900030,,,31983,sem_lote
0080900031,,,31983,sem_lote
0080900032,,,31983,sem_lote
0080900041,,,31983,sem_lote
0080900043,,,31983,sem_lote
0080930000,332763.91812499997,7395693.968583333,31983,ok
0080930051,332783.9373428571,7395709.531257144,31983,ok
0080930052,332774.62144,7395715.0083099995,31983,ok
0080930053,332773.07370000007,7395724.536274999,31983,ok
0080930054,332764.58644999994,7395732.3421125,31983,ok
0080930059,,,31983,sem_lote
0080930060,332749.0831590909,7395710.142713635,31983,ok
0080930061,332733.76046250004,7395718.357725001,31983,ok
0080930062,332728.0583285714,7395712.7671428565,31983,ok
0080930063,332718.15875833336,7395697.4903833335,31983,ok
0080930073,332721.2108083333,7395664.122008332,31983,ok
0080930074,332698.09011111106,7395702.658022221,31983,ok
0080930075,332767.8711,7395745.5487750005,31983,ok
0080930076,332757.5463599999,7395753.05379,31983,ok
0080930077,332763.0460375,7395757.0485875,31983,ok
0080930120,332699.75804444443,7395687.173177778,31983,ok
0080930253,332684.6044111111,7395690.914844445,31983,ok
0080930337,332719.77429375,7395679.5720374985,31983,ok
0080940000,332882.4447599999,7395769.46834,31983,ok
0080940009,332838.01031250006,7395796.156093751,31983,ok
0080940010,332818.55955,7395797.599262499,31983,ok
0080940013,332815.34830769233,7395787.820707693,31983,ok
0080940017,332816.2417625,7395756.955325,31983,ok
0080940018,332812.71147142857,7395749.860671429,31983,ok
0080940019,332824.2924875,7395747.964512501,31983,ok
0080940038,332842.0240857143,7395809.764357143,31983,ok
0080940039,332849.43906666664,7395814.75985,31983,ok
0080940040,332854.15211666666,7395818.185866668,31983,ok
0080940041,332857.39851666667,7395823.526400001,31983,ok
0080940044,332818.89235,7395769.325087501,31983,ok
0080940045,332802.9181833333,7395761.3555833325,31983,ok
0080940046,332810.6356125,7395772.779062499,31983,ok
0080940122,,,31983,sem_lote
0080940123,332838.4117666666,7395768.971141666,31983,ok
0080940467,332801.39116,7395789.80078,31983,ok
0090000000,,,31983,sem_lote
0090010000,331774.41990769224,7394049.524646154,31983,ok
0090040000,331854.59604000003,7393994.622020001,31983,ok
0090040001,331914.46384285716,7393979.5872,31983,ok
0090040002,331914.46441666665,7393973.096033335,31983,ok
0090040006,331902.84184999997,7393946.8864124995,31983,ok
0090040008,331904.38656666665,7393934.212200001,31983,ok
0090040009,331907.68357,7393926.5744199995,31983,ok
0090040011,331891.3866142857,7393936.306492857,31983,ok
0090040012,331880.8765333333,7393945.861439999,31983,ok
0090040013,331878.0905,7393931.634464286,31983,ok
0090040014,331868.72911666665,7393921.6265,31983,ok
0090040015,331866.75033333333,7393928.950088888,31983,ok
0090040016,331868.38574444444,7393932.3983,31983,ok
0090040017,331863.07201428566,7393937.474414287,31983,ok
0090040018,331870.5056,7393942.305050001,31983,ok
0090040019,331865.4514,7393947.0007,31983,ok
0090040020,331864.87022000004,7393951.86504,31983,ok
0090040021,331867.8833,7393959.911125001,31983,ok
0090040022,331865.9197285715,7393962.9936999995,31983,ok
0090040023,331864.12775,7393965.9391625,31983,ok
0090040024,331865.26316666673,7393971.864166667,31983,ok
0090040037,331911.8469615384,7393994.901707693,31983,ok
0090040039,331865.88100833335,7393991.594008334,31983,ok
0090040040,331915.84221000003,7393922.90181,31983,ok
0090040041,331900.5746,7393924.118349999,31983,ok
0090050000,332002.7448571429,7393848.357595238,31983,ok
0090050001,331954.23909999995,7393941.079409092,31983,ok
0090050006,331962.2427363636,7393909.412418181,31983,ok
0090050007,331955.79115,7393902.13776,31983,ok
0090050012,331964.577275,7393870.793699999,31983,ok
0090050023,331966.88764545455,7393794.88611818,31983,ok
0090050027,331961.13055000006,7393773.566683333,31983,ok
0090050029,331974.40969999996,7393789.623336364,31983,ok
0090050030,331979.58176666667,7393784.689325001,31983,ok
0090050031,331985.13794999995,7393788.811933335,31983,ok
0090050033,332002.01698749996,7393778.347312501,31983,ok
0090050034,332010.51052,7393776.6317,31983,ok
0090050081,332016.48792999994,7394000.181189999,31983,ok
0090050082,332016.1868444444,7394011.6027,31983,ok
0090050083,332013.25129411765,7394005.320641177,31983,ok
0090050084,332004.76613846153,7394003.0617615385,31983,ok
0090050085,332000.10900000005,7394005.319784616,31983,ok
0090050086,331993.34216363635,7394000.6892090915,31983,ok
0090050103,331968.09498571424,7393823.389857143,31983,ok
0090060012,332128.8593,7393962.607712501,31983,ok
0090060013,332125.0282333333,7393957.230366668,31983,ok
0090060014,332093.85537777777,7393950.266544444,31983,ok
0090060015,332096.42731666664,7393955.801533334,31983,ok
0090060016,332097.7343833333,7393960.352516666,31983,ok
0090060017,332106.5327571429,7393948.474564284,31983,ok
0090070006,332194.5225285714,7393982.861142858,31983,ok
0090070007,332199.2158428571,7393977.9674285725,31983,ok
0090070014,332203.8291416667,7393928.527983335,31983,ok
0090070015,332206.0090923077,7393924.705076924,31983,ok
0090070016,332202.87353333336,7393920.215208334,31983,ok
0090070017,332209.21074999997,7393916.263724999,31983,ok
0090070018,332205.32275833335,7393912.673200001,31983,ok
0090070019,332209.22076,7393908.15864,31983,ok
0090070020,332207.77573125,7393902.008974999,31983,ok
0090070026,332215.8454428571,7393859.702328571,31983,ok
0090070027,332218.81246999995,7393850.849949999,31983,ok
0090070031,332220.6887307692,7393825.499669231,31983,ok
0090070032,332227.5259,7393817.574927273,31983,ok
0090070078,332175.56779999996,7394022.160714286,31983,ok
0090070080,332188.12504,7394021.59168,31983,ok
0090070133,332171.68855,7394021.37025,31983,ok
0090070134,332168.3783583334,7394020.486008334,31983,ok
0090080017,332279.25485714286,7393945.325721429,31983,ok
0090080019,332287.2651625,7393929.336525,31983,ok
0090080023,332290.20187,7393897.38094,31983,ok
0090080029,332293.18666111113,7393857.564827777,31983,ok
0090080050,332256.54964,7393838.535149999,31983,ok
0090080051,332256.993225,7393845.0415624995,31983,ok
0090080067,332245.9923538462,7393953.018638462,31983,ok
0090080078,332224.68805384624,7394039.098869229,31983,ok
0090080110,332255.0477888889,7393908.201033333,31983,ok
0090080332,332295.14061999996,7393864.3531599995,31983,ok
0090080348,332250.1631529411,7393957.545882352,31983,ok
0090110002,331842.5796222222,7393891.680433334,31983,ok
0090110003,331843.61730000004,7393886.812114286,31983,ok
0090110004,331837.09265454544,7393880.394218182,31983,ok
0090110005,331833.3391666666,7393872.320088889,31983,ok
0090110006,331837.42362307693,7393864.022261539,31983,ok
0090110007,331837.2042571429,7393859.1358857155,31983,ok
0090110008,331840.2823727273,7393850.646918181,31983,ok
0090110021,331843.31687999994,7393768.50826,31983,ok
0090110023,331832.0132142856,7393764.938807143,31983,ok
0090110026,331822.96935555554,7393770.5477,31983,ok
0090110027,331816.1293125,7393766.799012501,31983,ok
0090110028,331809.3716090909,7393767.2415,31983,ok
0090110037,331814.9687769231,7393882.107146153,31983,ok
0090110040,331829.79038571427,7393894.845985715,31983,ok
0090110041,331837.3701571429,7393896.927828572,31983,ok
0090120010,331919.1715,7393851.2272,31983,ok
0090120018,331931.0048,7393791.299944445,31983,ok
0090120019,331936.3537,7393774.649885714,31983,ok
0090120020,331931.4091875,7393778.921875,31983,ok
0090120021,331924.07233,7393781.47097,31983,ok
0090120022,331915.59530909086,7393780.350672727,31983,ok
0090120023,331907.29381111107,7393783.068033333,31983,ok
0090120024,331902.85566249996,7393780.819062501,31983,ok
0090120026,331887.69785,7393770.10975,31983,ok
