sql_mestre,valor_transacao,data_transacao,natureza,fonte_ano
1730080846,408042.55,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1004824815,750000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
3205501101,88943.53,2022-12-28,33.Demais atos onerosos translativos,itbi_1.xlsx
1143700052,392295.16,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1136030025,450000.00,2023-01-11,1.Compra e venda,itbi_1.xlsx
4928605640,465000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
8113305661,610579.90,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
4928608496,40000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1712900132,688833.33,2023-01-24,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1970063161,367966.50,2023-01-24,1.Compra e venda,itbi_1.xlsx
1906110344,242500.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
7136821347,1365000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3001700912,750000.00,2023-01-24,12.Dação em pagamento por escritura pública,itbi_1.xlsx
8564909121,265000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
7009302804,372186.92,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
4120802485,114127.58,2022-11-10,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
2020700020,275000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
7136820359,253662.40,2023-01-26,1.Compra e venda,itbi_1.xlsx
2305801319,864000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
7143103462,45218.00,2022-12-06,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_1.xlsx
2901013724,950000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1701770548,300000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
7035800621,1000000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
6812300756,650000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
3070860098,394620.17,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
3300602904,350000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
4120802515,114127.58,2022-11-10,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
1472820512,266429.56,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
4007900817,660000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1191250054,404703.51,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
5365200578,472000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
5213600905,430000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
4120803351,99434.01,2022-11-10,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
0907402161,934409.28,2023-01-26,1.Compra e venda,itbi_1.xlsx
2000150035,600000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1653710691,301159.59,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
6661700300,400000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
0907406963,195590.72,2023-01-26,1.Compra e venda,itbi_1.xlsx
1700480189,225000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
2340080415,300000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
8503805413,720000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1081820032,250000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1441210011,570000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1013240336,385000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
2204500471,515000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
3506101501,345000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
6718206547,300000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1593060235,788000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
3111007197,126119.90,2023-01-24,1.Compra e venda,itbi_1.xlsx
2204500879,120000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1493000044,430000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1730080410,413122.96,2018-11-14,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_1.xlsx
1592910813,350000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
0908302940,812000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
0908305117,288000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
3090250646,665000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
2104402964,500000.00,2023-01-28,1.Compra e venda,itbi_1.xlsx
3504802030,315000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
3100900016,600000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
2104409284,110000.00,2023-01-28,1.Compra e venda,itbi_1.xlsx
1303303809,1155126.40,2023-01-30,1.Compra e venda,itbi_1.xlsx
1711790092,300000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
5017501916,255000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
6828203054,480000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8512406321,1500000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8223007495,384001.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1700390206,650000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
8640000077,1700000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
1712020408,15000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
4301702199,230000.00,2023-01-16,1.Compra e venda,itbi_1.xlsx
8509302065,2531000.00,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
9804002566,640000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1641230019,120000.00,2023-01-28,1.Compra e venda,itbi_1.xlsx
3030070850,103995.83,2023-01-27,1.Compra e venda,itbi_1.xlsx
1500902063,250000.00,2023-01-26,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1005602761,435000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1712980386,270704.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
7823400448,430000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1509401725,210000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
5704900038,660000.00,2023-01-12,1.Compra e venda,itbi_1.xlsx
3402900076,680000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
1509401733,140000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
6822603468,248000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6219010736,298.92,2022-12-16,1.Compra e venda,itbi_1.xlsx
1509407741,70000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
4008101446,320000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
3000430540,3500000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
4008102310,90000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1406701920,546561.40,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1890010433,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1610309197,3600.00,2022-12-16,1.Compra e venda,itbi_1.xlsx
5005101039,360000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1509800591,874986.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1121990190,236000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
3012501045,45000.00,2023-01-16,1.Compra e venda,itbi_1.xlsx
1690310162,144944.98,2023-01-13,26.Cessão de direitos sobre o imóvel com alienação fiduciária,itbi_1.xlsx
1960060288,440000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1232300103,760000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1508000141,1083280.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
7852914551,245000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
1430160336,235000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
8222002120,221400.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1504502991,76.97,2022-12-22,15.Permuta por escritura pública,itbi_1.xlsx
8222004638,24600.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
3805401345,4850000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
0604208057,204000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
0403402311,290000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
2300110006,191376.25,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1572100168,3219.02,2022-09-16,1.Compra e venda,itbi_1.xlsx
6706102512,460000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
1610309227,10200.00,2022-12-16,1.Compra e venda,itbi_1.xlsx
9801105461,900000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
0604209053,36000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1603590078,947000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
4532600251,470000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
1003205798,650000.00,2023-01-11,1.Compra e venda,itbi_1.xlsx
0905202546,599000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1143760519,415000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
4837501826,255000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1304601013,185000.00,2023-01-26,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_1.xlsx
1162100026,350000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
5922000225,800000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8639012393,300000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
3050100263,245000.00,2023-01-12,1.Compra e venda,itbi_1.xlsx
1710370297,957269.47,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
0602408024,107176.92,2023-01-19,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
2803706059,721270.50,2023-01-24,1.Compra e venda,itbi_1.xlsx
2320150125,770000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
6414700241,800000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1193190018,415000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
2800202823,1078984.61,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1126990303,250000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
4613500745,399900.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
7809101102,115000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
9016900047,1850000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1981230008,275000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1070480020,169908.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
4100602235,550000.00,2022-11-23,1.Compra e venda,itbi_1.xlsx
1620360045,197180.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8514801661,1100000.00,2023-01-12,1.Compra e venda,itbi_1.xlsx
8320602084,31810000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8731508863,1240000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
7534207711,350000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
4508000665,740000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1003708617,408817.00,2022-12-23,20.Realização ou integralização de capital,itbi_1.xlsx
1471360220,450000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1732950003,270000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
3090560809,512613.00,2022-12-23,20.Realização ou integralização de capital,itbi_1.xlsx
8015201871,730000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
9125900269,350000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8944900639,275000.00,2023-01-12,1.Compra e venda,itbi_1.xlsx
9712604225,500000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
7510902886,551799.68,2023-01-24,1.Compra e venda,itbi_1.xlsx
5204401067,325000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
9034200426,750000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
3020280004,340000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
8817005568,390000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
5601000093,235000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
5805800942,310000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
0701305150,220000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1441530071,380000.00,2023-01-28,1.Compra e venda,itbi_1.xlsx
6106001340,557625.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1160550516,340000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
1015490063,500000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6015000661,450000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
1990540797,98980.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
0601323793,195636.83,2023-01-26,1.Compra e venda,itbi_1.xlsx
1251670082,690000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
8817004766,20000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
6718605506,424777.50,2023-01-26,1.Compra e venda,itbi_1.xlsx
3040580168,215000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890190189,170000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
5706900825,370000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
2803805332,800000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
3611000205,3150000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
4117902776,2136985.93,2023-01-26,1.Compra e venda,itbi_1.xlsx
1960181295,70664.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1692170184,333000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
1621380058,23200.00,2022-12-02,1.Compra e venda,itbi_1.xlsx
9107301049,259612.37,2023-01-23,1.Compra e venda,itbi_1.xlsx
7220800525,600000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
4100300905,413000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
6810800956,510000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1606513621,1050000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4100304757,107000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
8511607137,1950000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
5005100393,290000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
5014000487,465000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
7208803641,1350000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
3100600126,300000.00,2023-01-24,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_1.xlsx
8907307466,300000.00,2023-01-25,1.Compra e venda,itbi_1.xlsx
7305301825,440000.00,2023-01-24,12.Dação em pagamento por escritura pública,itbi_1.xlsx
7305302971,60000.00,2023-01-24,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1005006520,400000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6308200107,900000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
0302806792,260000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1890010502,175733.27,2023-01-28,1.Compra e venda,itbi_1.xlsx
6820505957,400000.00,2023-01-18,1.Compra e venda,itbi_1.xlsx
9704602251,980000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
2006802143,30000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
5518402201,665420.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1609606000,6300000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1353720041,230000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1451490149,110000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1692170276,37000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
1001000390,800000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
8603501203,931200.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
2006802151,30000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890010436,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
6902700389,650000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
4118801124,1555000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1112190044,350000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1890010437,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
5521200568,25000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1890010438,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
4602700561,410000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
3709302651,387000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6026100407,320000.00,2023-01-16,1.Compra e venda,itbi_1.xlsx
1405707003,190000.00,2020-07-10,21.Incorporação,itbi_1.xlsx
8901500728,320000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
1181970293,355000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
4114902554,790000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
1353900001,226000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
2200602251,630000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890010440,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1210280144,290000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
7146400778,270250.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1712020218,630000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
3303107017,450000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6833000905,305000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
4507800889,134112.74,2023-01-17,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
8320701546,22650000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1781730008,277000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
5412400736,823374.75,2023-01-24,1.Compra e venda,itbi_1.xlsx
1800400039,120000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
2990650200,1200000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
3301504094,300000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
5412401759,42642.31,2023-01-24,1.Compra e venda,itbi_1.xlsx
6736902525,580000.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
4503300441,376000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1603690837,5000.00,2023-01-13,26.Cessão de direitos sobre o imóvel com alienação fiduciária,itbi_1.xlsx
4122400414,375573.55,2023-01-20,1.Compra e venda,itbi_1.xlsx
3802002210,1280000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
5408202275,2000000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1207501638,205276.52,2023-01-30,1.Compra e venda,itbi_1.xlsx
4205201257,750000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
7841205333,119556.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1406809314,275000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1231570098,6400000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
8011501879,412316.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
6848400300,570000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
3030030005,600000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1112880029,645312.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
8011501968,116537.50,2023-01-20,1.Compra e venda,itbi_1.xlsx
1003210325,472500.00,2023-01-26,12.Dação em pagamento por escritura pública,itbi_1.xlsx
3702800328,324000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
1890010445,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
3303006660,313000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890010446,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1016010019,454500.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1207501281,697123.48,2023-01-30,1.Compra e venda,itbi_1.xlsx
9046304612,100000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890010448,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1062810138,289000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
1690090692,45000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1009703277,744552.60,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
6653800105,214875.00,2023-01-17,1.Compra e venda,itbi_1.xlsx
1541070013,150000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1890010449,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
8513002569,814152.81,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1804701920,280000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
2604100428,720000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
5702200195,255000.00,2023-01-20,1.Compra e venda,itbi_1.xlsx
8745505837,1300000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1890010450,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
2030300015,270000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
6713800750,569000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
3050100549,232208.70,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
4012902369,258392.72,2023-01-30,1.Compra e venda,itbi_1.xlsx
1651310125,21000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
1890010452,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
0705004181,263007.56,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1890010455,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
4012903421,14163.60,2023-01-30,1.Compra e venda,itbi_1.xlsx
2360340034,331064.18,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1890010456,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1440580051,700000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
3050100443,197708.53,2023-01-24,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
8910301007,584000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
8815810498,956400.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
8910301031,73000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
1303106094,412380.00,2023-02-01,1.Compra e venda,itbi_1.xlsx
3090560830,577000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
1009100221,1296084.84,2023-01-27,1.Compra e venda,itbi_1.xlsx
7136816610,880000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1890010458,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
0704503948,330000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
4012903802,21000.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
8718901778,305000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
1781640095,674457.81,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1890010459,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
1006702970,25603.87,2023-01-23,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
1890010464,175733.27,2023-01-30,1.Compra e venda,itbi_1.xlsx
0704505142,50000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
9303405171,329000.00,2023-01-24,1.Compra e venda,itbi_1.xlsx
1880370420,254208.31,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1006702989,25603.87,2023-01-23,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
1903300584,315000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
1015830333,470000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
5904302037,530000.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
1006702997,25603.87,2023-01-23,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
1006703004,25603.87,2023-01-23,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
0605113386,416502.50,2023-01-30,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
