sql_mestre,area_terreno,area_construida,valor_m2_terreno,valor_m2_construcao,ano_construcao,fator_obsolescencia_oficial,tipo_terreno,esquinas_frentes,fracao_ideal,codlog,uso,padrao,endereco
0691630002,1814,270,2433.00,2239.00,1960,0.20,De esquina,1,1.0000,17767-9,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"LG DE SANTANA, "
0692070001,5248,98,3027.00,2856.00,1970,0.28,De esquina,3,1.0000,16132-2,"Outras edificações de uso especial, com utilização múltipla",Comercial horizontal - padrão B,"R  PERO LEME, "
0700240107,2826,1076,2106.00,2350.00,1993,0.66,De esquina,1,1.0000,11219-4,"Hospital, ambulatório, casa de saúde e assemelhados",Comercial horizontal - padrão B,"R DR JOSE VICENTE, 39"
0700400005,1131527,28600,827.00,2350.00,1983,0.51,De duas ou mais frentes,2,1.0000,14767-2,"Outras edificações de uso especial, com utilização múltipla",Comercial horizontal - padrão B,"AV  NOVA CANTAREIRA, 2109"
0701500031,2628,573,2604.00,2386.00,1970,0.28,De esquina,1,1.0000,04529-2,Residência,Residencial horizontal - padrão E,"R  CASA FORTE, 166"
0702420013,1181,943,2944.00,2617.00,2007,0.83,De esquina,1,1.0000,14767-2,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão D,"AV  NOVA CANTAREIRA, 3255"
0704000002,533,91,2084.00,2198.00,1995,0.45,De esquina,1,1.0000,27748-7,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão B,"R  ADOLFO SAMUEL, 23"
0721060034,2000,1200,3064.00,3345.00,1949,0.20,Normal,0,1.0000,15753-8,Escola,Comercial vertical - padrão B,"R  PAULO GONCALVES, 55"
0721080115,1410,650,3175.00,3345.00,1970,0.28,De duas ou mais frentes,2,1.0000,14242-5,"Outras edificações de uso coletivo, com utilização múltipla",Comercial vertical - padrão B,"R CONS MOREIRA DE BARROS, 170"
0721080125,3066,1939,4278.00,3610.00,1947,0.20,De duas ou mais frentes,2,1.0000,19884-6,"Hospital, ambulatório, casa de saúde e assemelhados",Comercial vertical - padrão C,"R  VOLUNTARIOS DA PATRIA, 2677"
0721400040,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400041,86,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400043,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400044,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400045,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400046,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400047,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400048,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400049,90,158,2660.00,2932.00,1978,0.42,Terreno interno,0,1.0000,08743-2,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400050,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400051,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400052,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400053,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400054,90,80,2660.00,2932.00,1954,0.20,Terreno interno,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 404"
0721400055,142,90,2660.00,2932.00,1954,0.20,Normal,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 414"
0721400056,142,90,2660.00,2932.00,1954,0.20,Normal,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 412"
0721400057,80,120,2660.00,2932.00,1984,0.52,Normal,0,1.0000,08743-2,Residência,Residencial horizontal - padrão C,"R MAL HERMES DA FONSECA, 410"
0721400106,130,140,2660.00,2856.00,1954,0.20,Normal,0,1.0000,08743-2,Loja e residência (predominância comercial),Comercial horizontal - padrão B,"R MAL HERMES DA FONSECA, 398"
0721400107,91,140,2660.00,2856.00,1954,0.20,Normal,0,1.0000,08743-2,Loja e residência (predominância comercial),Comercial horizontal - padrão B,"R MAL HERMES DA FONSECA, 390"
0721400108,128,140,2660.00,2856.00,1954,0.20,De esquina,1,1.0000,08743-2,Loja e residência (predominância comercial),Comercial horizontal - padrão B,"R MAL HERMES DA FONSECA, 388"
0730320002,4157,640,2905.00,1647.00,1956,0.20,De esquina,2,1.0000,19884-6,Oficina,Barracão/Telheiro/Oficina/Posto de serviço/Armazém/Depósito/Indústria - padrão B,"R  VOLUNTARIOS DA PATRIA, 1068"
0730390070,1835,1500,3922.00,2239.00,1980,0.46,Normal,0,1.0000,05567-0,"Outras edificações de uso especial, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"AV  CRUZEIRO DO SUL, 3173"
0730400021,3530,2000,4194.00,2856.00,1929,0.20,De esquina,1,1.0000,05567-0,Escola,Comercial horizontal - padrão B,"AV  CRUZEIRO DO SUL, 3301"
0731570080,2351,826,4396.00,2239.00,1975,0.37,De esquina,1,1.0000,05567-0,"Outras edificações de uso especial, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"AV  CRUZEIRO DO SUL, 1777"
0732850001,71711,49616,2194.00,2803.00,1985,0.54,De esquina,4,1.0000,20878-7,Clube esportivo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão D,"R MAL LEITAO DE CARVALHO, 65"
0732850002,10397,30,2194.00,2856.00,2004,0.80,De esquina,1,1.0000,20878-7,Clube esportivo,Comercial horizontal - padrão B,"R MAL LEITAO DE CARVALHO, "
0763010006,105570,0,596.00,0.00,0,0.00,Normal,0,1.0000,20688-1,Terreno,TERRENO,"AV  JOAO DOS SANTOS ABREU, "
0770030001,444030,41000,1641.00,1996.00,1939,0.20,De duas ou mais frentes,2,1.0000,16838-6,"Hospital, ambulatório, casa de saúde e assemelhados",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"AV  RAIMUNDO PEREIRA DE MAGALHAES, 5214"
0785190101,46802,0,1340.00,0.00,0,0.00,Normal,0,1.0000,15188-2,Terreno,TERRENO,"AV  OTAVIANO ALVES DE LIMA, "
0785190102,30749,0,1340.00,0.00,0,0.00,Normal,0,1.0000,28828-4,Terreno,TERRENO,"AC  SEM DENOMINACAO (JRA), "
0811790001,9636,8878,13487.00,2803.00,1978,0.42,De esquina,2,1.0000,02149-0,"Outras edificações de uso coletivo, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão D,"R CARD ARCOVERDE, 950"
0811800039,2796,3388,13518.00,3610.00,2010,0.86,Normal,0,1.0000,11935-0,Escola,Comercial vertical - padrão C,"R  LISBOA, 974"
0812100001,111888,0,6517.00,0.00,0,0.00,De esquina,4,1.0000,02149-0,Terreno,TERRENO,"R CARD ARCOVERDE, 99"
0821650001,2092,350,1438.00,1650.00,1970,0.28,De esquina,1,1.0000,13578-0,"Asilo, orfanato, creche, seminário ou convento",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão B,"R  MARSELHA, 45"
0824020116,21389,0,1707.00,0.00,0,0.00,De esquina,1,1.0000,17775-0,Terreno,TERRENO,"R  SANTANESIA, "
0825170012,899005,46000,2236.00,2497.00,1982,0.49,Normal,0,1.0000,19817-0,"Outras edificações de uso especial, com utilização múltipla",Comercial horizontal - padrão C,"AV  VITAL BRAZIL, "
0825170014,4307493,950328,2163.00,2761.00,1986,0.56,De duas ou mais frentes,3,1.0000,14700-1,Escola,Comercial vertical - padrão B,"AV  ESCOLA POLITECNICA, "
0830250015,760,400,5077.00,3195.00,1970,0.28,Lote de esquina em ZER,1,1.0000,00489-8,Residência,Residencial horizontal - padrão E,"R  ALBERTO FARIA, 646"
0830460001,1300,1800,10376.00,1804.00,1970,0.28,De esquina,4,1.0000,16262-0,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão B,"LG DOS PINHEIROS, "
0840030017,598,328,3493.00,3195.00,1971,0.30,Normal,0,1.0000,11983-0,Residência,Residencial horizontal - padrão E,"AV  LOPES DE AZEVEDO, 265"
0840460019,1055,350,3521.00,3195.00,1984,0.52,Normal,0,1.0000,00135-0,Residência,Residencial horizontal - padrão E,"R DAS ACUCENAS, 10"
0842380001,651,248,3287.00,2989.00,1970,0.28,De esquina,2,1.0000,19461-1,Residência,Residencial horizontal - padrão D,"AV S VALERIO, 505"
0842590001,140170,1312,2280.00,2239.00,2009,0.85,De duas ou mais frentes,4,1.0000,17932-9,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"R ENG OSCAR AMERICANO, "
0860910003,1000,285,7045.00,2932.00,1973,0.33,De esquina,1,1.0000,09764-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R BR DE JACEGUAI, 1151"
0861280041,1200,865,6798.00,3195.00,1977,0.41,Normal,0,1.0000,16675-8,Residência,Residencial horizontal - padrão E,"R  ANTONIO DE MACEDO SOARES, 1800"
0862860017,500,367,4358.00,3195.00,1988,0.59,Normal,0,1.0000,06417-3,Residência,Residencial horizontal - padrão E,"R  EMBOABAS, 628"
0870640020,7549,3890,5245.00,2761.00,1964,0.20,De duas ou mais frentes,2,1.0000,04053-3,Escola,Comercial vertical - padrão B,"AV  MARIO LOPES LEAO, 120"
0872210001,2046,380,5062.00,2350.00,1934,0.20,De esquina,2,1.0000,07227-3,"Outras edificações de uso coletivo, com utilização múltipla",Comercial horizontal - padrão B,"PC  FLORIANO PEIXOTO, 131"
0872480001,4030,1423,4751.00,2497.00,1975,0.37,De esquina,1,1.0000,10652-6,"Hospital, ambulatório, casa de saúde e assemelhados",Comercial horizontal - padrão C,"R MAEST JORDAO BERNARDINO DE SENE, 385"
0872510001,5100,2000,7268.00,1996.00,1970,0.28,De esquina,4,1.0000,00222-4,"Outras edificações de uso coletivo, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"AV  ADOLFO PINHEIRO, 971"
0872530001,1896,700,3776.00,2350.00,1919,0.20,De esquina,2,1.0000,10700-0,"Outras edificações de uso especial, com utilização múltipla",Comercial horizontal - padrão B,"PC DR FRANCISCO FERREIRA LOPES, 434"
0873060028,214,122,2914.00,2350.00,1924,0.20,Normal,0,1.0000,10700-0,Loja e residência (predominância comercial),Comercial horizontal - padrão B,"PC DR FRANCISCO FERREIRA LOPES, 787"
0873400001,6414,6000,5905.00,3197.00,1970,0.28,De esquina,3,1.0000,10270-9,"Outras edificações de uso coletivo, com utilização múltipla",Comercial vertical - padrão D,"AV  JOAO DIAS, 822"
0873740004,36182,21204,8419.00,2497.00,1995,0.69,Normal,0,1.0000,19574-0,"Asilo, orfanato, creche, seminário ou convento",Comercial horizontal - padrão C,"R  VERBO DIVINO, 993"
0873790187,289,130,5588.00,2249.00,1970,0.28,Normal,0,1.0000,10270-9,Residência,Residencial horizontal - padrão C,"AV  JOAO DIAS, 754"
0873790188,321,125,5588.00,2249.00,1970,0.28,Normal,0,1.0000,10270-9,Residência,Residencial horizontal - padrão C,"AV  JOAO DIAS, 750"
0874800008,24903,31090,8950.00,3197.00,1979,0.44,De esquina,1,1.0000,19574-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial vertical - padrão D,"R  VERBO DIVINO, 1830"
0880190001,784,750,7466.00,1650.00,1929,0.20,De esquina,4,1.0000,19152-3,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão B,"LG  TREZE DE MAIO, "
0880480001,18704,5000,7683.00,2359.00,1970,0.28,De esquina,4,1.0000,01085-5,"Outras edificações de uso especial, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão D,"R  AMERICO BRASILIENSE, 630"
0880900007,600,190,3517.00,2249.00,1971,0.30,Normal,0,1.0000,06337-1,Residência,Residencial horizontal - padrão C,"R COMEN ELIAS ZARZUR, 895"
0880930069,4200,10067,5956.00,2933.00,1995,0.69,De duas ou mais frentes,2,1.0000,06337-1,Escola,Comercial vertical - padrão C,"R COMEN ELIAS ZARZUR, 301"
0882590197,13988,0,1384.00,0.00,0,0.00,De duas ou mais frentes,3,1.0000,16532-8,Terreno,TERRENO,"R VISC DE PORTO SEGURO, "
0882590198,8267,0,1384.00,0.00,0,0.00,Normal,0,1.0000,16532-8,Terreno,TERRENO,"R VISC DE PORTO SEGURO, "
0882590199,8452,0,1384.00,0.00,0,0.00,Normal,0,1.0000,16532-8,Terreno,TERRENO,"R VISC DE PORTO SEGURO, "
0882590200,12833,0,1370.00,0.00,0,0.00,De duas ou mais frentes,2,1.0000,07600-7,Terreno,TERRENO,"R DA FRATERNIDADE, "
0882590201,3201,0,1384.00,0.00,0,0.00,Normal,0,1.0000,16532-8,Terreno,TERRENO,"R VISC DE PORTO SEGURO, "
0904790108,856880,497,3800.00,2315.00,1974,0.35,De esquina,2,0.0033,16532-8,Residência,Residencial horizontal - padrão D,"R VISC DE PORTO SEGURO, 688"
0904810003,1106,723,3046.00,2445.00,1976,0.39,Normal,0,1.0000,21048-0,Residência,Residencial horizontal - padrão F,"R  PAULO ROBERTO PAES DE ALMEIDA, 51"
0915830001,6274,1750,2440.00,1996.00,1980,0.46,De esquina,3,1.0000,75757-8,"Outras edificações de uso coletivo, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"R  ARSENIO TAVOLIERI, 45"
0950270003,15205,1500,964.00,1650.00,1980,0.46,Normal,0,1.0000,02483-0,"Outras edificações de uso coletivo, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão B,"AV  ATLANTICA, 4308"
0950890001,19300,14763,1570.00,2933.00,1976,0.39,De esquina,4,1.0000,04972-7,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial vertical - padrão C,"AV  BERTA WAITMAN, 315"
0980470002,265769,58715,3280.00,2413.00,1971,0.30,De duas ou mais frentes,3,1.0000,16838-6,Indústria,Indústria - padrão E,"AV  RAIMUNDO PEREIRA DE MAGALHAES, 1000"
0980710082,4550,2500,6236.00,2497.00,1970,0.28,De duas ou mais frentes,2,1.0000,01847-3,Escola,Comercial horizontal - padrão C,"R  ANTONIO RAPOSO, 87"
0990020198,101,79,3355.00,2198.00,1935,0.20,De esquina,1,1.0000,07298-2,Residência,Residencial horizontal - padrão B,"R ENG FOX, 392"
0990260019,2176,1000,3001.00,1996.00,1986,0.56,De esquina,2,1.0000,20370-0,"Outras edificações de uso coletivo, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"LG DA LAPA, 124"
0990280082,2020,3113,3353.00,1829.00,1956,0.20,Normal,0,1.0000,19951-6,Armazéns gerais e depósitos,Oficina/Posto de serviço/Armazém/Depósito/Indústria - padrão C,"R  WILLIAM SPEERS, 1212"
0990280083,868,1676,3353.00,1829.00,1941,0.20,Normal,0,1.0000,19951-6,Indústria,Oficina/Posto de serviço/Armazém/Depósito/Indústria - padrão C,"R  WILLIAM SPEERS, 1202"
0990280084,1278,1278,3353.00,1829.00,1950,0.20,Normal,0,1.0000,19951-6,Indústria,Oficina/Posto de serviço/Armazém/Depósito/Indústria - padrão C,"R  WILLIAM SPEERS, 1180"
1000370023,10165,4746,3354.00,2350.00,1959,0.20,De duas ou mais frentes,2,1.0000,15047-9,"Outras edificações de uso coletivo, com utilização múltipla",Comercial horizontal - padrão B,"R  ORFANATO, 883"
1010190001,167,86,1047.00,2198.00,1970,0.20,Normal,0,1.0000,00226-7,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão B,"R  ADOLFINO DE ARRUDA CASTANHO, 177"
1014700039,1281,485,3098.00,2315.00,1981,0.48,Normal,0,1.0000,17739-3,Residência,Residencial horizontal - padrão D,"R  SANHARO, 471"
1041190008,3225,2037,1707.00,2359.00,1980,0.46,De esquina,1,1.0000,09420-0,"Outras edificações de uso especial, com utilização múltipla",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão D,"AV  ITABERABA, 185"
1041190009,3247,2192,1707.00,2497.00,1977,0.41,De esquina,2,1.0000,09420-0,Escola,Comercial horizontal - padrão C,"AV  ITABERABA, 145"
1041250009,330,207,1574.00,2350.00,1970,0.28,Normal,0,1.0000,13725-1,Loja,Comercial horizontal - padrão B,"LG DA MATRIZ DE NOSSA SENHORA DO O, 134"
1041250017,317,454,1574.00,2350.00,2022,0.97,Normal,0,1.0000,13725-1,Loja,Comercial horizontal - padrão B,"LG DA MATRIZ DE NOSSA SENHORA DO O, 168"
1041250021,322,105,1574.00,2198.00,1963,0.20,Normal,0,1.0000,13725-1,Residência,Residencial horizontal - padrão B,"LG DA MATRIZ DE NOSSA SENHORA DO O, 152"
1041250023,310,331,1574.00,2350.00,1983,0.51,De esquina,1,1.0000,13725-1,Loja,Comercial horizontal - padrão B,"LG DA MATRIZ DE NOSSA SENHORA DO O, 128"
1041250025,361,271,1574.00,2350.00,1996,0.70,Normal,0,1.0000,13725-1,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"LG DA MATRIZ DE NOSSA SENHORA DO O, 144"
1041270003,400,279,1627.00,2249.00,1984,0.52,De duas ou mais frentes,2,1.0000,09420-0,Loja e residência (predominância comercial),Residencial horizontal - padrão C,"AV  ITABERABA, 133"
1041270006,365,325,1627.00,2249.00,1966,0.20,De duas ou mais frentes,2,1.0000,09420-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"AV  ITABERABA, 23"
1041270020,330,50,1565.00,2123.00,2002,0.62,Normal,0,1.0000,19172-8,Residência,Residencial horizontal - padrão A,"R CEL TRISTAO, 64"
1041270026,200,100,1627.00,2249.00,1919,0.20,Normal,0,1.0000,09420-0,Loja,Residencial horizontal - padrão C,"AV  ITABERABA, 29"
1041280003,62,40,1620.00,2350.00,1970,0.28,Normal,0,1.0000,09420-0,Loja,Comercial horizontal - padrão B,"AV  ITABERABA, 30"
1041280004,96,80,1620.00,2350.00,1994,0.67,De esquina,1,1.0000,09420-0,Loja,Comercial horizontal - padrão B,"AV  ITABERABA, 26"
1041330001,1210,1540,1583.00,1996.00,1955,0.20,De esquina,2,1.0000,13725-1,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"LG DA MATRIZ DE NOSSA SENHORA DO O, 119"
1041360049,284,160,1614.00,2249.00,1970,0.28,Normal,0,1.0000,13726-0,Residência,Residencial horizontal - padrão C,"LG DA MATRIZ VELHA, 15"
1041360050,174,91,1614.00,2198.00,1967,0.20,Normal,0,1.0000,13726-0,Residência,Residencial horizontal - padrão B,"LG DA MATRIZ VELHA, 17"
1041360051,210,70,1614.00,2249.00,1970,0.28,De duas ou mais frentes,2,1.0000,13726-0,Residência,Residencial horizontal - padrão C,"LG DA MATRIZ VELHA, 27"
1070620037,262,218,1224.00,2249.00,1981,0.48,Normal,0,1.0000,17527-7,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R  RUIVA, 90"
1090630002,2460,300,1359.00,2249.00,1954,0.20,De duas ou mais frentes,2,1.0000,14767-2,Residência,Residencial horizontal - padrão C,"AV  NOVA CANTAREIRA, 5816"
1091940108,2525,505,1447.00,2315.00,1954,0.20,Lote de esquina em ZER,1,1.0000,14767-2,Residência,Residencial horizontal - padrão D,"AV  NOVA CANTAREIRA, 5631"
1112480113,1023,550,1224.00,1644.00,2011,0.88,Normal,0,1.0000,03414-2,Templo,Oficina/Posto de serviço/Armazém/Depósito/Indústria - padrão C,"R  BOAVENTURA RODRIGUES DA SILVA, 643"
1113540001,303,0,1240.00,0.00,0,0.00,Terreno interno,0,1.0000,21759-0,Terreno,TERRENO,"R  JOSE LOPES RODRIGUES, "
1113540002,175,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 11"
1113540003,175,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 9"
1113540004,175,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 7"
1113540005,175,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 5"
1113540006,175,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 3"
1113540007,252,68,1163.00,1499.00,1970,0.20,Terreno interno,0,1.0000,26279-0,Residência,Residencial horizontal - padrão A,"R  ILHA DO CAMPECHE, 1"
1113540008,100,896,1163.00,2668.00,2022,0.97,Normal,0,1.0000,26280-3,"Prédio de escritório, não em condomínio, de uso misto (apartamentos e escritórios e/ou consultórios) com ou sem loja (predominância comercial)",Comercial vertical - padrão C,"R  MANUEL TELES VITANCOS, 1"
