sql_mestre,zona,ca_basico,fonte,na_aiu_sce
0610750035,ZEIS-5,1,ZEIS_5.shp,
0610750036,ZEIS-5,1,ZEIS_5.shp,
0610750037,ZEIS-5,1,ZEIS_5.shp,
0610750038,ZEIS-5,1,ZEIS_5.shp,
0610750075,ZEIS-5,1,ZEIS_5.shp,
0610750077,ZEIS-5,1,ZEIS_5.shp,
0610750078,ZEIS-5,1,ZEIS_5.shp,
0610880111,ZEIS-3,1,ZEIS_3.shp,
0610910001,ZEU,1,ZEU_u.shp,
0611270016,ZM,1,ZM_u.shp,
0611410096,ZM,1,ZM_u.shp,
0611420008,ZEUP,1,ZEUP_u.shp,
0611430000,ZEIS-3,1,ZEIS_3.shp,
0611430052,ZM,1,ZM_u.shp,
0611430053,ZEIS-3,1,ZEIS_3.shp,
0611490014,ZM,1,ZM_u.shp,
0611490054,ZM,1,ZM_u.shp,
0611500016,ZM,1,ZM_u.shp,
0611560015,ZEU,1,ZEU_u.shp,
0641400063,ZEMP,1,ZEMP.shp,
0641920000,ZM,1,ZM_u.shp,
0674560032,ZM,1,ZM_u.shp,
0674730002,ZCa,1,ZC_a.shp,
0684790257,ZM,1,ZM_u.shp,
0690160016,ZM,1,ZM_u.shp,
0691630002,ZC,1,ZC.shp,
0692070001,ZM,1,ZM_u.shp,
0700240107,ZER-1,1,ZER_1.shp,
0700400005,ZEPAM,"0,1",ZEPAM.shp,
0701500031,ZM,1,ZM_u.shp,
0702420013,ZCa,1,ZC_a.shp,
0704000002,ZM,1,ZM_u.shp,
0721060034,ZC,1,ZC.shp,
0721080115,ZC,1,ZC.shp,
0721080125,ZM,1,ZM_u.shp,
0721400040,ZC,1,ZC.shp,
0721400041,ZC,1,ZC.shp,
0721400043,ZC,1,ZC.shp,
0721400045,ZC,1,ZC.shp,
0721400046,ZC,1,ZC.shp,
0721400048,ZC,1,ZC.shp,
0721400049,ZC,1,ZC.shp,
0721400050,ZM,1,ZM_u.shp,
0721400051,ZM,1,ZM_u.shp,
0721400052,ZM,1,ZM_u.shp,
0721400053,ZM,1,ZM_u.shp,
0721400054,ZM,1,ZM_u.shp,
0721400055,ZM,1,ZM_u.shp,
0721400056,ZM,1,ZM_u.shp,
0721400057,ZM,1,ZM_u.shp,
0721400106,ZM,1,ZM_u.shp,
0721400107,ZM,1,ZM_u.shp,
0721400108,ZM,1,ZM_u.shp,
0730400021,ZEM,1,ZEM.shp,
0731570080,ZEM,1,ZEM.shp,
0763010006,ZC,1,ZC.shp,
0770030001,ZEU,1,ZEU_u.shp,
0782490000,ZM,1,ZM_u.shp,
0785190101,ZM,1,ZM_u.shp,
0785190102,ZM,1,ZM_u.shp,
0811800039,ZC,1,ZC.shp,
0812100001,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0821650001,ZM,1,ZM_u.shp,
0824020116,ZEPAM,"0,1",ZEPAM.shp,
0825170012,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0825170014,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0830250015,ZCOR-1,1,ZCOR_1.shp,
0830460001,ZM,1,ZM_u.shp,
0840030017,ZER-1,1,ZER_1.shp,
0840460019,ZER-1,1,ZER_1.shp,
0842590001,ZEPAM,"0,1",ZEPAM.shp,
0860910003,ZEU,1,ZEU_u.shp,
0862860017,ZER-1,1,ZER_1.shp,
0870640020,ZEU,1,ZEU_u.shp,
0872210001,ZEU,1,ZEU_u.shp,
0872480001,ZEPAM,"0,1",ZEPAM.shp,
0872510001,ZEU,1,ZEU_u.shp,
0872530001,ZEU,1,ZEU_u.shp,
0873400001,ZEU,1,ZEU_u.shp,
0873740004,ZM,1,ZM_u.shp,
0873790188,ZEU,1,ZEU_u.shp,
0880480001,ZEU,1,ZEU_u.shp,
0880900007,ZER-1,1,ZER_1.shp,
0880930069,ZM,1,ZM_u.shp,
0882590001,ZER-1,1,ZER_1.shp,
0882590197,ZER-1,1,ZER_1.shp,
0882590198,ZER-1,1,ZER_1.shp,
0882590199,ZER-1,1,ZER_1.shp,
0882590200,ZER-1,1,ZER_1.shp,
0882590201,ZER-1,1,ZER_1.shp,
0895620001,ZEPAM,"0,1",ZEPAM.shp,
0900130015,ZER-1,1,ZER_1.shp,
0904810003,ZER-1,1,ZER_1.shp,
0980470002,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0980710082,ZC,1,ZC.shp,
0990260019,ZM,1,ZM_u.shp,
0990280082,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0990280083,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0990280084,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0990460092,ZEM,1,ZEM.shp,
1010190001,ZER-1,1,ZER_1.shp,
1014700039,ZER-1,1,ZER_1.shp,
1041190008,ZC,1,ZC.shp,
1041190009,ZC,1,ZC.shp,
1041270003,ZC,1,ZC.shp,
1041270006,ZC,1,ZC.shp,
1041270020,ZC,1,ZC.shp,
1041270026,ZC,1,ZC.shp,
1041280004,ZC,1,ZC.shp,
1041360050,ZEM,1,ZEM.shp,
1041360051,ZEM,1,ZEM.shp,
1070620037,ZEIS-1,1,ZEIS_1.shp,
1090630002,ZERa,1,ZER_a.shp,
1091940108,ZERa,1,ZER_a.shp,
1112480113,ZM,1,ZM_u.shp,
1113540001,ZEU,1,ZEU_u.shp,
1113540002,ZEU,1,ZEU_u.shp,
1113540003,ZEU,1,ZEU_u.shp,
1113540004,ZEU,1,ZEU_u.shp,
1113540005,ZEU,1,ZEU_u.shp,
1113540006,ZEU,1,ZEU_u.shp,
1113540008,ZEU,1,ZEU_u.shp,
1113540009,ZEU,1,ZEU_u.shp,
1113540010,ZEU,1,ZEU_u.shp,
1113540011,ZEU,1,ZEU_u.shp,
1113540012,ZEU,1,ZEU_u.shp,
1113540013,ZEU,1,ZEU_u.shp,
1113540014,ZEU,1,ZEU_u.shp,
1113540016,ZEU,1,ZEU_u.shp,
1113540017,ZEU,1,ZEU_u.shp,
1113540018,ZEU,1,ZEU_u.shp,
1113540019,ZEU,1,ZEU_u.shp,
1113540020,ZEU,1,ZEU_u.shp,
1113540021,ZEU,1,ZEU_u.shp,
1113540022,ZEU,1,ZEU_u.shp,
1113540023,ZEU,1,ZEU_u.shp,
1113540024,ZEU,1,ZEU_u.shp,
1113540025,ZEU,1,ZEU_u.shp,
1113540026,ZEU,1,ZEU_u.shp,
1113540027,ZEU,1,ZEU_u.shp,
1113540028,ZEU,1,ZEU_u.shp,
1113540029,ZEU,1,ZEU_u.shp,
1113540030,ZEU,1,ZEU_u.shp,
1113540032,ZEU,1,ZEU_u.shp,
1113540033,ZEU,1,ZEU_u.shp,
1113540034,ZEU,1,ZEU_u.shp,
1113540035,ZEU,1,ZEU_u.shp,
1113540036,ZEU,1,ZEU_u.shp,
1113540037,ZEU,1,ZEU_u.shp,
1113540038,ZEU,1,ZEU_u.shp,
1113540039,ZEU,1,ZEU_u.shp,
1113540040,ZEU,1,ZEU_u.shp,
1113540041,ZEU,1,ZEU_u.shp,
1113540042,ZEU,1,ZEU_u.shp,
1113540043,ZEU,1,ZEU_u.shp,
1113540046,ZEU,1,ZEU_u.shp,
1113540047,ZEU,1,ZEU_u.shp,
1113540054,ZEU,1,ZEU_u.shp,
1113540055,ZEU,1,ZEU_u.shp,
1113540056,ZEU,1,ZEU_u.shp,
1113540057,ZEU,1,ZEU_u.shp,
1113540058,ZEU,1,ZEU_u.shp,
1113540059,ZEU,1,ZEU_u.shp,
1113540060,ZEU,1,ZEU_u.shp,
1113540062,ZEU,1,ZEU_u.shp,
1113540063,ZEU,1,ZEU_u.shp,
1113540064,ZEU,1,ZEU_u.shp,
1113540065,ZEU,1,ZEU_u.shp,
1113540066,ZEU,1,ZEU_u.shp,
1113540067,ZEU,1,ZEU_u.shp,
1113540068,ZEU,1,ZEU_u.shp,
1113900012,ZEIS-5,1,ZEIS_5.shp,
1127050001,ZEU,1,ZEU_u.shp,
1140130001,ZM,1,ZM_u.shp,
1140800005,ZEUP,1,ZEUP_u.shp,
1140800015,ZEUP,1,ZEUP_u.shp,
1142400020,ZEUP,1,ZEUP_u.shp,
1161780001,ZEPAM,"0,1",ZEPAM.shp,
1185410001,ZEU,1,ZEU_u.shp,
1230010010,ZEPAM,0.1,GeoSampa(Lei18177→ZEPAM)+Q3,0
1231280001,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
1231330027,ZCOR-1,1,ZCOR_1.shp,
1231480004,ZM,1,ZM_u.shp,
1231640062,ZER-1,1,ZER_1.shp,
1231940002,ZCOR-3,1,ZCOR_3.shp,
1231940014,ZCOR-3,1,ZCOR_3.shp,
1231990002,ZM,1,ZM_u.shp,
1250200047,ZEU,1,ZEU_u.shp,
1282110020,ZEPAM,"0,1",ZEPAM.shp,
1330310001,ZEPAM,"0,1",ZEPAM.shp,
1551910001,ZM,1,ZM_u.shp,
1551930016,ZM,1,ZM_u.shp,
1620350000,ZM,1,ZM_u.shp,
1672260004,ZC,1,ZC.shp,
1870070030,ZEU,1,ZEU_u.shp,
1960180006,ZEUP,1,ZEUP_u.shp,
1960180007,ZEUP,1,ZEUP_u.shp,
1960180009,ZM,1,ZM_u.shp,
1960180010,ZM,1,ZM_u.shp,
1960180011,ZM,1,ZM_u.shp,
1960180012,ZM,1,ZM_u.shp,
1960180013,ZM,1,ZM_u.shp,
1960180014,ZM,1,ZM_u.shp,
1960180015,ZM,1,ZM_u.shp,
1960180018,ZM,1,ZM_u.shp,
1960180019,ZM,1,ZM_u.shp,
1960180020,ZM,1,ZM_u.shp,
1960180021,ZM,1,ZM_u.shp,
1960180022,ZM,1,ZM_u.shp,
1960180023,ZM,1,ZM_u.shp,
1960180024,ZM,1,ZM_u.shp,
1960180025,ZM,1,ZM_u.shp,
1960180026,ZM,1,ZM_u.shp,
1960180027,ZM,1,ZM_u.shp,
1960180028,ZM,1,ZM_u.shp,
1960180052,ZM,1,ZM_u.shp,
1960180053,ZM,1,ZM_u.shp,
1960180054,ZM,1,ZM_u.shp,
1960180055,ZM,1,ZM_u.shp,
1960180056,ZM,1,ZM_u.shp,
1960180057,ZM,1,ZM_u.shp,
1960180058,ZM,1,ZM_u.shp,
1960180059,ZM,1,ZM_u.shp,
1960180060,ZM,1,ZM_u.shp,
1960180061,ZM,1,ZM_u.shp,
1960180074,ZM,1,ZM_u.shp,
1960180075,ZM,1,ZM_u.shp,
1960180076,ZM,1,ZM_u.shp,
1960180077,ZM,1,ZM_u.shp,
1960180078,ZM,1,ZM_u.shp,
1960180079,ZM,1,ZM_u.shp,
1960180080,ZM,1,ZM_u.shp,
1960180081,ZM,1,ZM_u.shp,
1960180082,ZM,1,ZM_u.shp,
1960180083,ZM,1,ZM_u.shp,
1960180084,ZM,1,ZM_u.shp,
1960180085,ZM,1,ZM_u.shp,
1960180086,ZM,1,ZM_u.shp,
1960180087,ZM,1,ZM_u.shp,
1960180088,ZM,1,ZM_u.shp,
1960180089,ZM,1,ZM_u.shp,
1960180090,ZM,1,ZM_u.shp,
1960180091,ZM,1,ZM_u.shp,
1960180092,ZM,1,ZM_u.shp,
1960180093,ZM,1,ZM_u.shp,
1960180094,ZM,1,ZM_u.shp,
1960180098,ZEUP,1,ZEUP_u.shp,
1960180099,ZEUP,1,ZEUP_u.shp,
1960180100,ZEUP,1,ZEUP_u.shp,
1960180103,ZM,1,ZM_u.shp,
1960180104,ZM,1,ZM_u.shp,
1960180105,ZM,1,ZM_u.shp,
1960180106,ZM,1,ZM_u.shp,
1960180107,ZM,1,ZM_u.shp,
1960180108,ZM,1,ZM_u.shp,
1960180109,ZM,1,ZM_u.shp,
1960180110,ZM,1,ZM_u.shp,
1960180111,ZM,1,ZM_u.shp,
1960180112,ZM,1,ZM_u.shp,
1960180113,ZM,1,ZM_u.shp,
1960180114,ZM,1,ZM_u.shp,
1960180115,ZM,1,ZM_u.shp,
1960180116,ZM,1,ZM_u.shp,
1960180117,ZM,1,ZM_u.shp,
1960180118,ZM,1,ZM_u.shp,
1960180119,ZM,1,ZM_u.shp,
1960180120,ZM,1,ZM_u.shp,
1960180121,ZM,1,ZM_u.shp,
1960180122,ZM,1,ZM_u.shp,
1960180123,ZM,1,ZM_u.shp,
1960180125,ZM,1,ZM_u.shp,
1960180289,ZM,1,ZM_u.shp,
1960180399,ZM,1,ZM_u.shp,
1960180400,ZM,1,ZM_u.shp,
1960180401,ZM,1,ZM_u.shp,
1960180402,ZM,1,ZM_u.shp,
1960180403,ZM,1,ZM_u.shp,
1960180404,ZM,1,ZM_u.shp,
1960180405,ZM,1,ZM_u.shp,
1960180406,ZM,1,ZM_u.shp,
1960180407,ZM,1,ZM_u.shp,
1960180408,ZM,1,ZM_u.shp,
1960180435,ZM,1,ZM_u.shp,
1960180436,ZM,1,ZM_u.shp,
1960180437,ZM,1,ZM_u.shp,
1960180438,ZM,1,ZM_u.shp,
1960180439,ZM,1,ZM_u.shp,
1960180440,ZM,1,ZM_u.shp,
1960180441,ZM,1,ZM_u.shp,
1960180442,ZM,1,ZM_u.shp,
1960180519,ZM,1,ZM_u.shp,
1960180520,ZM,1,ZM_u.shp,
1960180521,ZM,1,ZM_u.shp,
1960180522,ZM,1,ZM_u.shp,
1960180523,ZM,1,ZM_u.shp,
1960180524,ZM,1,ZM_u.shp,
1960180525,ZM,1,ZM_u.shp,
1960180526,ZM,1,ZM_u.shp,
1960180527,ZM,1,ZM_u.shp,
1960180528,ZM,1,ZM_u.shp,
1960180529,ZM,1,ZM_u.shp,
1960180530,ZM,1,ZM_u.shp,
1960180531,ZM,1,ZM_u.shp,
1960180532,ZM,1,ZM_u.shp,
1960180533,ZM,1,ZM_u.shp,
1960180534,ZM,1,ZM_u.shp,
1960180535,ZM,1,ZM_u.shp,
1960180536,ZM,1,ZM_u.shp,
1960180537,ZM,1,ZM_u.shp,
1960180538,ZM,1,ZM_u.shp,
1960180539,ZM,1,ZM_u.shp,
1960180540,ZM,1,ZM_u.shp,
1960180541,ZM,1,ZM_u.shp,
1960180543,ZM,1,ZM_u.shp,
1960180544,ZM,1,ZM_u.shp,
1960180545,ZM,1,ZM_u.shp,
1960180546,ZM,1,ZM_u.shp,
1960180631,ZM,1,ZM_u.shp,
1960220001,ZM,1,ZM_u.shp,
1960220002,ZM,1,ZM_u.shp,
1960220003,ZM,1,ZM_u.shp,
1960220004,ZM,1,ZM_u.shp,
1960220005,ZM,1,ZM_u.shp,
1960220006,ZM,1,ZM_u.shp,
1960220007,ZM,1,ZM_u.shp,
1960220008,ZM,1,ZM_u.shp,
1960220009,ZM,1,ZM_u.shp,
1960220010,ZM,1,ZM_u.shp,
1960220011,ZM,1,ZM_u.shp,
1960220012,ZM,1,ZM_u.shp,
1960220013,ZM,1,ZM_u.shp,
1960220014,ZM,1,ZM_u.shp,
1960220015,ZM,1,ZM_u.shp,
1960220016,ZM,1,ZM_u.shp,
1960230001,ZM,1,ZM_u.shp,
1960230002,ZM,1,ZM_u.shp,
1960230003,ZM,1,ZM_u.shp,
1960230004,ZM,1,ZM_u.shp,
1960230006,ZM,1,ZM_u.shp,
1960230007,ZM,1,ZM_u.shp,
1960230010,ZM,1,ZM_u.shp,
1960230011,ZM,1,ZM_u.shp,
1960230013,ZM,1,ZM_u.shp,
1960230014,ZM,1,ZM_u.shp,
1960230015,ZM,1,ZM_u.shp,
1960230016,ZM,1,ZM_u.shp,
1960240001,ZM,1,ZM_u.shp,
1960240002,ZM,1,ZM_u.shp,
1960240003,ZM,1,ZM_u.shp,
1960240004,ZM,1,ZM_u.shp,
1960240005,ZM,1,ZM_u.shp,
1960240006,ZM,1,ZM_u.shp,
1960240007,ZM,1,ZM_u.shp,
1960240008,ZM,1,ZM_u.shp,
1960240009,ZM,1,ZM_u.shp,
1960240010,ZM,1,ZM_u.shp,
1960240011,ZM,1,ZM_u.shp,
1960240012,ZM,1,ZM_u.shp,
1960240013,ZM,1,ZM_u.shp,
1960240014,ZM,1,ZM_u.shp,
1960240015,ZM,1,ZM_u.shp,
1960240016,ZM,1,ZM_u.shp,
1960250003,ZM,1,ZM_u.shp,
1960250004,ZM,1,ZM_u.shp,
1960250005,ZM,1,ZM_u.shp,
1960250006,ZM,1,ZM_u.shp,
1960250007,ZM,1,ZM_u.shp,
1960260001,ZM,1,ZM_u.shp,
1960260005,ZM,1,ZM_u.shp,
1960260008,ZM,1,ZM_u.shp,
1960260010,ZM,1,ZM_u.shp,
1960260011,ZM,1,ZM_u.shp,
1960260012,ZM,1,ZM_u.shp,
1960270001,ZM,1,ZM_u.shp,
1960270002,ZM,1,ZM_u.shp,
1960270003,ZM,1,ZM_u.shp,
1960270004,ZM,1,ZM_u.shp,
1960270005,ZM,1,ZM_u.shp,
1960270006,ZM,1,ZM_u.shp,
1960270007,ZM,1,ZM_u.shp,
1960270008,ZM,1,ZM_u.shp,
1960270009,ZM,1,ZM_u.shp,
1960270010,ZM,1,ZM_u.shp,
1960270011,ZM,1,ZM_u.shp,
1960270012,ZM,1,ZM_u.shp,
1960270013,ZM,1,ZM_u.shp,
1960270014,ZM,1,ZM_u.shp,
1960270015,ZM,1,ZM_u.shp,
1960270016,ZM,1,ZM_u.shp,
1960280001,ZM,1,ZM_u.shp,
1960290005,ZM,1,ZM_u.shp,
1960310001,ZM,1,ZM_u.shp,
1960310002,ZM,1,ZM_u.shp,
1960310003,ZM,1,ZM_u.shp,
1960310004,ZM,1,ZM_u.shp,
1960310005,ZM,1,ZM_u.shp,
1960310006,ZM,1,ZM_u.shp,
1960310007,ZM,1,ZM_u.shp,
1960310008,ZM,1,ZM_u.shp,
1960310011,ZM,1,ZM_u.shp,
1960310014,ZM,1,ZM_u.shp,
1960310019,ZM,1,ZM_u.shp,
1960320001,ZEIS-3,1,ZEIS_3.shp,
1960330002,ZM,1,ZM_u.shp,
1960330003,ZM,1,ZM_u.shp,
1960330004,ZM,1,ZM_u.shp,
1960330005,ZM,1,ZM_u.shp,
1960360001,ZM,1,ZM_u.shp,
1960360002,ZM,1,ZM_u.shp,
1960360003,ZM,1,ZM_u.shp,
1960360004,ZM,1,ZM_u.shp,
1960360005,ZM,1,ZM_u.shp,
1960360006,ZM,1,ZM_u.shp,
1960360007,ZM,1,ZM_u.shp,
1960360008,ZM,1,ZM_u.shp,
1970330070,ZM,1,ZM_u.shp,
1970340026,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
2000050001,ZEU,1,ZEU_u.shp,
2000060024,ZER-1,1,ZER_1.shp,
2000170003,ZER-1,1,ZER_1.shp,
2000280018,ZER-1,1,ZER_1.shp,
2000560004,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
2000580001,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
2371260001,ZEUa,1,ZEU_a.shp,
2990130028,ZM,1,ZM_u.shp,
2990140000,ZM,1,ZM_u.shp,
2991430001,ZEPAM,"0,1",ZEPAM.shp,
3000320012,ZEPAM,"0,1",ZEPAM.shp,
3000750001,ZCOR-3,1,ZCOR_3.shp,
3000750004,ZCOR-3,1,ZCOR_3.shp,
3000750007,ZER-1,1,ZER_1.shp,
3040090002,ZEPAM,"0,1",ZEPAM.shp,
3040560001,ZC,1,ZC.shp,
3041250009,ZC,1,ZC.shp,
3060280040,ZCOR-1,1,ZCOR_1.shp,
0010440096,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010570239,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010580093,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010720139,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800202,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800203,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800204,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800205,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800206,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0010800207,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0020570025,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0030150002,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0030150062,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0030340001,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0030610002,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0040080129,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0040430001,ZEIS-5,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0040430002,ZEIS-5,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0040430090,ZEIS-5,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070247,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070248,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070250,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070252,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070253,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070254,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070255,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070256,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070257,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070258,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070259,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070260,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070261,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070262,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070263,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070264,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070265,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070266,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070267,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070268,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070269,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070270,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070271,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060070986,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090082,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090083,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090084,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090085,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090086,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090087,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090088,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090089,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090090,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090091,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090092,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090093,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090094,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090095,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090096,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090097,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090098,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060090099,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060100552,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060100553,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150726,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150727,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150728,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150729,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150730,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150731,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150732,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150733,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150734,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150735,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150736,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060150737,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060201095,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0060644368,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0070430005,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0070690023,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020011,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020012,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020013,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020014,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020015,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080020444,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0080240001,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
