segmento,estado_venda,nome_bem,endereco_mestre,distrito,proprietario,tipo_zepec,esfera,m2_ja_transferido,pcpt_m2,saldo_pcpt_m2,preco_proxy_brl,zona,ca_basico,fi_aplicado,regime_pcpt,qualidade_estimativa,area_terreno_m2,v_outorga_m2_q14,pendencia_calculo,status_fundurb,intercorrencia_fundurb,data_ref,sql_mestre
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Martiniano de Carvalho, 368",Bela Vista,,BIR/tombado,municipal,,78.00,78.00,449144.28,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,65,5758.26,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-05-09,0090440018
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Major Diogo, 616",Bela Vista,,BIR/tombado,municipal,,284.40,284.40,1128305.81,ZEIS-3,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,237,3967.32,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-11-01,0090080023
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua dos Franceses, 518",Bela Vista,,BIR/tombado,municipal,,1024.00,1024.00,8165990.40,ZEU,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1024,7974.60,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-06,0090190024
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua dos Ingleses, 160",Bela Vista,,BIR/tombado,municipal,,417.60,417.60,3019060.08,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,348,7229.55,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-30,0090200025
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Alameda Joaquim Eugenio de Lima, 155",Bela Vista,,BIR/tombado,municipal,,993.00,993.00,8172002.73,ZEU,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,993,8229.61,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-05-14,0090511589
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua dos Ingleses, 267",Bela Vista,,BIR/tombado,municipal,,332.40,332.40,2094120.00,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,277,6300.00,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-06-07,0090380079
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Almirante Marques de Leão, 815",Bela Vista,,BIR/tombado,municipal,,142.80,142.80,555961.81,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,119,3893.29,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-06-19,0090190083
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Asdrubal do Nascimento, 450, 454",Bela Vista,,BIR/tombado,municipal,,216.00,216.00,576201.60,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,180,2667.60,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-08-23,0050350058
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Avenida Brigadeiro Luis Antônio, 1424, 1432",Bela Vista,,BIR/tombado,municipal,,444.00,444.00,2677195.68,ZEIS-5,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,370,6029.72,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-10-14,0090410026
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Avenida Brigadeiro Luis Antônio, 1434, 1444",Bela Vista,,BIR/tombado,municipal,,532.80,532.80,3212634.82,ZEIS-5,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,444,6029.72,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-10-25,0090410027
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Doutor Seng, 52",Bela Vista,,BIR/tombado,municipal,,148.80,148.80,490315.34,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,124,3295.13,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2025-02-12,0090180088
INTACTO·sem dono,INTACTO,Bairro da Bela Vista,"Rua Doutor Seng, 42",Bela Vista,,BIR/tombado,municipal,,128.40,128.40,423094.69,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,107,3295.13,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2025-03-19,0090180086
INTACTO·sem dono,INTACTO,Balões da Comgás / Complexo do Antigo Gasômetro,"Rua Capitão Faustino de Lima, 134",Brás,,BIR/tombado,municipal+estadual,,,,,,,,JA_DECLARADO,PENDENTE_FI_DECLARADO,25200,2398.49,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2016-07-23,0030100055
INTACTO·sem dono,INTACTO,Fábrica Labor,"Rua da Mooca, 775, 669, 815",Brás,,BIR/tombado,municipal+estadual,,,,,ZC,1,,JA_DECLARADO,PENDENTE_FI_DECLARADO,,,Atc: SQL sem cadastro no IPTU,,,2020-03-12,0030450043
INTACTO·sem dono,INTACTO,Fábrica Labor,"Rua da Mooca, 775, 669, 815",Brás,,BIR/tombado,municipal+estadual,,,,,ZEIS-3,1,,JA_DECLARADO,PENDENTE_FI_DECLARADO,,,Atc: SQL sem cadastro no IPTU,,,2020-03-12,0030450044
INTACTO·sem dono,INTACTO,Moinho Matarazzo e Tecelagem Mariângela,"Rua Monsenhor de Andrade, 399",Brás,,BIR/tombado,municipal+estadual,,5875.60,5875.60,12677077.05,ZC,1,0.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,29378,2157.58,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-09,0020470043
INTACTO·sem dono,INTACTO,Residência Boris Fausto / Sérgio Ferro / 1961,"Rua Gaspar Moreira, 309",Butantã,,BIR/tombado,municipal,,662.00,662.00,1496782.00,ZER-1,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,662,2261.00,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2016-06-10,2000280018
INTACTO·sem dono,INTACTO,Antiga Residência de Anna Osório e Alfredo José Teixeira,"Rua Bela Cintra, 954",Consolação,,BIR/tombado,municipal,,728.00,728.00,9126608.40,ZEU,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,728,12536.55,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2025-02-10,0100500033
INTACTO·sem dono,INTACTO,Asilo dos Expostos / Unidade Sampaio Viana da Febem / Fundação Faculdade de Medicina / Pacaembu e Perdizes,"Rua Angatuba, 756",Consolação,,BIR/tombado,municipal+estadual,,9240.80,9240.80,25584633.33,ZER-1,1,0.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,46204,2768.66,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2015-11-14,0111440039
INTACTO·sem dono,INTACTO,Bairro de Higienópolis / Residência Na Rua Maranhão 341 / Tfp,"Rua Maranhão, 341",Consolação,,BIR/tombado,municipal+estadual,,1225.00,1225.00,13626912.25,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1225,11124.01,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2015-06-12,0100040062
INTACTO·sem dono,INTACTO,Complexo Hospitalar da Santa Casa de Misericórdia - Ambulatório Pavilhão Conde de Lara (np2),"Rua Dr Cesário Mota Jr., 112",Consolação,,BIR/tombado,municipal+estadual,,9895.20,9895.20,72712304.45,ZEU,1,0.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,49476,7348.24,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2017-06-10,0070460001
INTACTO·sem dono,INTACTO,"Instituto de Filosofia Ciências e Letras ""sedes Sapientiae""","Rua Marques de Paranaguá, 111",Consolação,,BIR/tombado,municipal+estadual,,4466.70,4466.70,32454952.87,ZEU,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,4963,7265.98,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2017-09-12,0100140323
INTACTO·sem dono,INTACTO,Vila Penteado / Fau Maranhão,"Rua Maranhão, 88",Consolação,,BIR/tombado,municipal+estadual,,3807.00,3807.00,37495028.79,ZEU,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,4230,9848.97,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-05-05,0100030026
INTACTO·sem dono,INTACTO,,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR,,,2108.70,2108.70,5037874.08,ZC,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2343,2389.09,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2022-08-16,0401990205
INTACTO·sem dono,INTACTO,Conjunto de Imóveis No Bairro do Ipiranga,"Rua Xavier Curado, 42",Ipiranga,,BIR/tombado,municipal,,172.50,172.50,536381.85,ZEPAM,"0,1",1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1725,3109.46,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-06-12,0400740039
INTACTO·sem dono,INTACTO,Conjunto de Imóveis No Bairro do Ipiranga,"Rua Labatut, 781",Ipiranga,,BIR/tombado,municipal,,3375.00,3375.00,7079568.75,ZM,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,3750,2097.65,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2021-01-28,0500080025
INTACTO·sem dono,INTACTO,Conjunto de Imóveis No Bairro do Ipiranga,"Rua Cipriano Barata, 1962, 1964, 1986, 332, 340",Ipiranga,,BIR/tombado,municipal,,3714.90,3714.90,12219271.97,ZM,1,0.7,JA_DECLARADO,PENDENTE_FI_DECLARADO,5307,3289.26,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-11-13,0400880053
INTACTO·sem dono,INTACTO,Conjunto de Imóveis No Bairro do Ipiranga / Conjunto de Casas Geminadas,"Rua Jorge Moreira, 62",Ipiranga,,BIR/tombado,municipal,,,,,,,,JA_DECLARADO,PENDENTE_FI_DECLARADO,480,2145.83,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2021-05-21,0350640005
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,,,,ZC,1,,JA_DECLARADO,PENDENTE_FI_DECLARADO,,,Atc: SQL sem cadastro no IPTU,,,2022-08-16,0401990202
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,,,,,,,JA_DECLARADO,PENDENTE_FI_DECLARADO,3991,2404.37,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2022-08-16,0401990203
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,1540.00,1540.00,3469265.80,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1540,2252.77,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2022-08-16,0401990204
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,3543.40,3543.40,7391178.06,ZC,1,0.7,JA_DECLARADO,PENDENTE_FI_DECLARADO,5062,2085.90,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2022-08-16,0401990206
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,,,,ZM,1,,JA_DECLARADO,PENDENTE_FI_DECLARADO,,,Atc: SQL sem cadastro no IPTU,,,2022-08-16,0401990207
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,4897.20,4897.20,11883986.27,ZC,1,0.7,JA_DECLARADO,PENDENTE_FI_DECLARADO,6996,2426.69,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2022-08-16,0401990209
INTACTO·sem dono,INTACTO,Instituto Cristóvão Colombo / Seminário João Xxiii,"Rua Dr Mário Vicente, 1108",Ipiranga,,BIR/tombado,municipal,,2160.00,2160.00,5241650.40,ZC,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2400,2426.69,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2022-08-16,0401990210
INTACTO·sem dono,INTACTO,Residências à Rua Bom Pastor e Costa Aguiar / Edificações da Família Jafet,"Rua Bom Pastor, 825",Ipiranga,,BIR/tombado,municipal,,2128.50,2128.50,6213261.78,ZM,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2365,2919.08,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2012-04-05,0400560001
INTACTO·sem dono,INTACTO,Residências à Rua Bom Pastor e Costa Aguiar / Edificações da Família Jafet,"Rua Costa Aguiar, 1013",Ipiranga,,BIR/tombado,municipal,,1854.90,1854.90,6417323.33,ZM,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2061,3459.66,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2013-11-20,0400510004
INTACTO·sem dono,INTACTO,Residências à Rua Bom Pastor e Costa Aguiar / Edificações da Família Jafet,"Rua Bom Pastor, 801",Ipiranga,,BIR/tombado,municipal,,1088.00,1088.00,3190026.88,ZM,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1088,2932.01,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2014-05-31,0400500007
INTACTO·sem dono,INTACTO,Colégio Dante Alighieri / Edifícios Leonardo da Vinci e Colmeia e Pátio Existente Entre os Dois Prédios),"Alameda Jaú, 1061",Jardim Paulista,,BIR/tombado,municipal+estadual,,,,,,,,JA_DECLARADO,PENDENTE_FI_DECLARADO,19645,12791.56,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2018-06-09,0100900001
INTACTO·sem dono,INTACTO,"Jardins: Paulista, Paulistano, América e Europa / Igreja Nossa Senhora do Brasil / Jardim América","Praça Nossa Senhora do Brasil, 512",Jardim Paulista,,BIR/tombado,municipal,,1830.00,1830.00,13961253.00,ZER-1,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1830,7629.10,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-08-23,0130740001
INTACTO·sem dono,INTACTO,Asilo do Jaçanã / Hospital Geriátrico e de Convalescente Dom Pedro Ii,"Avenida Luís Stamatis, 103, 130",Jaçanã,,BIR/tombado,municipal,,8729.00,8729.00,8257634.00,ZM,1,0.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,43645,946.00,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-09-11,0674560032
INTACTO·sem dono,INTACTO,Hospital São Luís Gonzaga / Irmandade da Santa Casa de Misericórdia de São Paulo,"Rua Michel Ouchana, 94, 194",Jaçanã,,BIR/tombado,municipal,,6580.00,6580.00,3502863.00,ZCa,1,0.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,32900,532.35,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-06-18,0674730002
INTACTO·sem dono,INTACTO,Fábrica Companhia Melhoramentos / Imóveis Indicados Como Zepec Na Subprefeitura da Lapa,"Rua Tito, 479",Lapa,,BIR/tombado,municipal,,,,,ZM,1,,JA_DECLARADO,PENDENTE_FI_DECLARADO,,,Atc: SQL sem cadastro no IPTU,,,2016-06-18,0230740001
INTACTO·sem dono,INTACTO,,"Rua do Lavapés, 318, 320",Liberdade,,BIR,,,2038.50,2038.50,4700067.52,ZM,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2265,2305.65,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-06-09,0330400033
INTACTO·sem dono,INTACTO,Caminho Histórico Glória-lavapés / Igepac Liberdade 2,"Rua do Lavapés, 336, 342",Liberdade,,BIR/tombado,municipal,,384.00,384.00,727430.40,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,320,1894.35,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-06-06,0330390036
