sql,endereco,distrito,zona,tipo_zepec,esfera,nome_bem,area_terreno_m2,pcpt_m2,saldo_vendavel_m2,parcelas_anuais,valor_ref_art128_brl,valor_bruto_brl,valor_teto_art128_brl,base_vencedora_art128,estado_venda,ja_transferido_m2,n_transferencias,data_declaracao,data_certidao,data_referencia,renovacao_70pct_10anos_art129,renovacao_100pct_15anos_art129,conservacao_art129,negociavel,indicio_processo,proprietario,fonte
0370360085,"Rua Coronel Artur Godoi, 71",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,260,312.00,312.00,,594373.26,2377493.04,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340026,"Rua Coronel Artur Godoi, 220",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,197,236.40,236.40,,305122.66,1220490.65,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260037,"Rua Humberto I, 513",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,132,158.40,158.40,,229186.98,916747.92,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340008,"Rua Coronel Artur Godoi, 86",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,320,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360074,"Rua Coronel Artur Godoi, 163",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,97,116.40,116.40,,221746.95,886987.79,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360078,"Rua Coronel Artur Godoi, 149",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,97,116.40,116.40,,221746.95,886987.79,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360099,"Rua Doutor Fabrício Vampré, 259",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,308,369.60,369.60,,704103.71,2816414.83,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340016,"Rua Coronel Artur Godoi, 146",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,231,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340079,"Rua Humberto I, 545",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,500,600.00,600.00,,774423.00,3097692.00,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340025,"Rua Coronel Artur Godoi, 218",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,298,357.60,357.60,,461556.11,1846224.43,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360098,"Rua Coronel Artur Godoi, 7",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,512,512.00,512.00,,975381.76,3901527.04,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360079,"Rua Coronel Artur Godoi, 143",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,97,116.40,116.40,,221746.95,886987.79,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360072,"Rua Coronel Artur Godoi, 167, 9",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,106,127.20,127.20,,242321.41,969285.62,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340063,"Rua Doutor Fabrício Vampré, 263",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,123,147.60,147.60,,190508.06,762032.23,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340062,"Rua Doutor Fabrício Vampré, 267",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,123,147.60,147.60,,190508.06,762032.23,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340050,"Rua Benito Juarez, 128",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,105,126.00,126.00,,162628.83,650515.32,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350011,"Praça Arquimedes da Silva, 182",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,300,360.00,360.00,,502175.70,2008702.80,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340037,"Rua Benito Juarez, 54",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,90,108.00,108.00,,139396.14,557584.56,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350008,"Rua Doutor Fabrício Vampré, 148",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,192,230.40,230.40,,321392.45,1285569.79,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350021,"Rua Doutor Fabrício Vampré, 36",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,318,381.60,381.60,,532306.24,2129224.97,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260025,"Rua Benito Juarez, 113",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,210,252.00,252.00,,364615.65,1458462.60,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260039,"Rua Humberto I, 503",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,148,177.60,177.60,,256967.22,1027868.88,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340005,"Rua Coronel Artur Godoi, 52",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,384,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340035,"Rua Benito Juarez, 44",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,100,120.00,120.00,,154884.60,619538.40,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360086,"Rua Coronel Artur Godoi, 65",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,430,516.00,516.00,,983001.93,3932007.72,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350024,"Rua Doutor Fabrício Vampré, 42",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,266,319.20,319.20,,445262.46,1781049.82,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340061,"Rua Doutor Fabrício Vampré, 275",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,129,154.80,154.80,,199801.14,799204.54,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350005,"Rua Doutor Fabrício Vampré, 120",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260026,"Rua Benito Juarez, 107",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,115,138.00,138.00,,199670.48,798681.90,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360097,"Rua Coronel Artur de Godoi, 21",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,227,272.40,272.40,,518933.58,2075734.31,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260038,"Rua Humberto I, 511",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,165,198.00,198.00,,286483.73,1145934.90,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340023,"Rua Coronel Artur Godoi, 198",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,214,256.80,256.80,,331453.05,1325812.18,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340022,"Rua Coronel Artur Godoi, 192",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,257,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340043,"Rua Benito Juarez, 86",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,100,120.00,120.00,,154884.60,619538.40,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340017,"Rua Coronel Artur Godoi, 158",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,288,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340002,"Rua Coronel Artur Godoi, 16",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,253,303.60,303.60,,391858.04,1567432.15,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360115,"Rua Doutor Fabrício Vampré, 31",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,330,396.00,396.00,,754396.83,3017587.32,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340045,"Rua Benito Juarez, 102",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,189,226.80,226.80,,292731.90,1170927.58,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340041,"Rua Benito Juarez, 78",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,125,150.00,150.00,,193605.75,774423.00,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340021,"Rua Coronel Artur Godoi, 188",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,230,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370340029,"Rua Coronel Artur Godoi, 238",Vila Mariana,ZM,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,202,242.40,242.40,,312866.89,1251467.57,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360089,"Rua Coronel Artur Godoi, 31",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,153,183.60,183.60,,349765.80,1399063.21,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360000,"Rua Coronel Artur Godoi, 125",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360104,"Rua Doutor Fabrício Vampré, 213",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,1340,1340.00,1340.00,,2552756.95,10211027.80,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360077,"Rua Coronel Artur Godoi, 151",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,91,109.20,109.20,,208030.64,832122.56,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350023,"Rua Doutor Fabrício Vampré, 40",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,658,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370360076,"Rua Coronel Artur Godoi, 155",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,95,114.00,114.00,,217174.85,868699.38,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350007,"Rua Doutor Fabrício Vampré, 146",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,245,294.00,294.00,,410110.16,1640440.62,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350006,"Rua Doutor Fabrício Vampré, 142",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350002,"Rua Doutor Fabrício Vampré, 90",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,454,544.80,544.80,,759959.23,3039836.90,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350025,"Rua Doutor Fabrício Vampré, 44",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,475,570.00,570.00,,795111.53,3180446.10,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370350010,"Rua Doutor Fabrício Vampré, 160",Vila Mariana,,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,262,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0370260031,"Rua Benito Juarez, 71",Vila Mariana,ZEU,tombado,municipal,Chácara das Jabuticabeiras / Aue - Área de Urbanização Especial,216,259.20,259.20,,375033.24,1500132.96,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
